workerid,condition,response,candidate,probability,batch
4067,cloze-event,8,other,0.06015037593984962,post
4101,spr-event,100,trump,1,post
4101,spr-event,0,harris,0,post
4101,spr-event,0,other,0,post
4087,cloze-event,100,trump,1,post
4087,cloze-event,0,harris,0,post
4087,cloze-event,0,other,0,post
3982,event-spr,100,trump,0.9900990099009901,post
3982,event-spr,0,harris,0,post
3982,event-spr,1,other,0.009900990099009901,post
4371,event-cloze,100,trump,1,post
4371,event-cloze,0,harris,0,post
4371,event-cloze,0,other,0,post
3631,cloze-event,2,harris,0.019230769230769232,post
3631,cloze-event,100,trump,0.9615384615384616,post
3631,cloze-event,2,other,0.019230769230769232,post
3534,spr-event,100,trump,1,post
3534,spr-event,0,harris,0,post
3534,spr-event,0,other,0,post
4887,maze-event,0,harris,0,post
4887,maze-event,100,trump,1,post
4887,maze-event,0,other,0,post
3889,cloze-event,0,trump,0,post
3889,cloze-event,0,harris,0,post
3889,cloze-event,100,other,1,post
4602,spr-event,100,trump,1,post
4602,spr-event,0,harris,0,post
4602,spr-event,0,other,0,post
4231,spr-event,0,harris,0,post
4231,spr-event,100,trump,1,post
4231,spr-event,0,other,0,post
4834,spr-event,2,harris,0.019417475728155338,post
4834,spr-event,98,trump,0.9514563106796117,post
4834,spr-event,3,other,0.02912621359223301,post
3819,event-cloze,3,harris,0.030303030303030304,post
3819,event-cloze,93,trump,0.9393939393939394,post
3819,event-cloze,3,other,0.030303030303030304,post
4197,event-spr,69,trump,0.3709677419354839,post
4197,event-spr,58,harris,0.3118279569892473,post
4197,event-spr,59,other,0.3172043010752688,post
3705,spr-event,100,trump,0.6896551724137931,post
3705,spr-event,35,harris,0.2413793103448276,post
3705,spr-event,10,other,0.06896551724137931,post
3499,maze-event,74,trump,0.7551020408163265,post
3499,maze-event,0,harris,0,post
3499,maze-event,24,other,0.24489795918367346,post
4644,maze-event,57,harris,0.40714285714285714,post
4644,maze-event,83,trump,0.5928571428571429,post
4644,maze-event,0,other,0,post
4097,spr-event,100,harris,0.37037037037037035,post
4097,spr-event,84,trump,0.3111111111111111,post
4097,spr-event,86,other,0.31851851851851853,post
3869,cloze-event,100,trump,1,post
3869,cloze-event,0,harris,0,post
3869,cloze-event,0,other,0,post
4440,event-spr,100,trump,0.9803921568627451,post
4440,event-spr,1,harris,0.00980392156862745,post
4440,event-spr,1,other,0.00980392156862745,post
4277,cloze-event,0,harris,0,post
4277,cloze-event,100,trump,1,post
4277,cloze-event,0,other,0,post
4199,spr-event,75,trump,0.8928571428571429,post
4199,spr-event,9,harris,0.10714285714285714,post
4199,spr-event,0,other,0,post
4765,spr-event,100,trump,0.9615384615384616,post
4765,spr-event,2,harris,0.019230769230769232,post
4765,spr-event,2,other,0.019230769230769232,post
4680,maze-event,100,trump,0.7692307692307693,post
4680,maze-event,25,harris,0.19230769230769232,post
4680,maze-event,5,other,0.038461538461538464,post
4477,spr-event,0,harris,0,post
4477,spr-event,100,trump,1,post
4477,spr-event,0,other,0,post
4939,maze-event,100,trump,1,post
4939,maze-event,0,harris,0,post
4939,maze-event,0,other,0,post
3404,event-maze,100,trump,0.9900990099009901,post
3404,event-maze,0,harris,0,post
3404,event-maze,1,other,0.009900990099009901,post
4922,cloze-event,99,trump,0.9801980198019802,post
4922,cloze-event,1,harris,0.009900990099009901,post
4922,cloze-event,1,other,0.009900990099009901,post
3340,event-spr,49,harris,0.4016393442622951,post
3340,event-spr,50,trump,0.4098360655737705,post
3340,event-spr,23,other,0.1885245901639344,post
3489,spr-event,0,harris,0,post
3489,spr-event,100,trump,1,post
3489,spr-event,0,other,0,post
4937,cloze-event,97,trump,0.8818181818181818,post
4937,cloze-event,5,harris,0.045454545454545456,post
4937,cloze-event,8,other,0.07272727272727272,post
4616,event-spr,4,harris,0.03669724770642202,post
4616,event-spr,99,trump,0.908256880733945,post
4616,event-spr,6,other,0.05504587155963303,post
3929,maze-event,16,harris,0.125,post
3929,maze-event,100,trump,0.78125,post
3929,maze-event,12,other,0.09375,post
3814,spr-event,100,trump,1,post
3814,spr-event,0,harris,0,post
3814,spr-event,0,other,0,post
3675,spr-event,0,harris,0,post
3675,spr-event,100,trump,1,post
3675,spr-event,0,other,0,post
3583,cloze-event,99,trump,0.8048780487804879,post
3583,cloze-event,11,harris,0.08943089430894309,post
3583,cloze-event,13,other,0.10569105691056911,post
4325,event-spr,100,trump,0.9900990099009901,post
4325,event-spr,1,harris,0.009900990099009901,post
4325,event-spr,0,other,0,post
3335,cloze-event,1,harris,0.009900990099009901,post
3335,cloze-event,99,trump,0.9801980198019802,post
3335,cloze-event,1,other,0.009900990099009901,post
3979,cloze-event,0,harris,0,post
3979,cloze-event,100,trump,0.8928571428571429,post
3979,cloze-event,12,other,0.10714285714285714,post
4036,event-maze,0,harris,0,post
4036,event-maze,100,trump,1,post
4036,event-maze,0,other,0,post
4886,event-cloze,49,harris,0.2692307692307692,post
4886,event-cloze,84,trump,0.46153846153846156,post
4886,event-cloze,49,other,0.2692307692307692,post
4921,cloze-event,100,trump,0.9259259259259259,post
4921,cloze-event,4,harris,0.037037037037037035,post
4921,cloze-event,4,other,0.037037037037037035,post
3285,event-spr,75,trump,0.75,post
3285,event-spr,25,harris,0.25,post
3285,event-spr,0,other,0,post
4794,spr-event,8,harris,0.039603960396039604,post
4794,spr-event,100,trump,0.49504950495049505,post
4794,spr-event,94,other,0.46534653465346537,post
4071,cloze-event,100,trump,1,post
4071,cloze-event,0,harris,0,post
4071,cloze-event,0,other,0,post
4582,maze-event,100,trump,1,post
4582,maze-event,0,harris,0,post
4582,maze-event,0,other,0,post
4686,event-cloze,2,harris,0.019801980198019802,post
4686,event-cloze,99,trump,0.9801980198019802,post
4686,event-cloze,0,other,0,post
3644,cloze-event,41,harris,0.2907801418439716,post
3644,cloze-event,100,trump,0.7092198581560284,post
3644,cloze-event,0,other,0,post
3346,event-spr,0,harris,0,post
3346,event-spr,100,trump,1,post
3346,event-spr,0,other,0,post
3564,maze-event,60,harris,0.31746031746031744,post
3564,maze-event,79,trump,0.41798941798941797,post
3564,maze-event,50,other,0.26455026455026454,post
4439,spr-event,3,harris,0.028846153846153848,post
4439,spr-event,100,trump,0.9615384615384616,post
4439,spr-event,1,other,0.009615384615384616,post
3641,event-spr,0,harris,0,post
3641,event-spr,100,trump,1,post
3641,event-spr,0,other,0,post
4118,event-cloze,0,harris,0,post
4118,event-cloze,100,trump,1,post
4118,event-cloze,0,other,0,post
3626,event-spr,87,trump,0.75,post
3626,event-spr,5,harris,0.04310344827586207,post
3626,event-spr,24,other,0.20689655172413793,post
4724,spr-event,0,harris,0,post
4724,spr-event,100,trump,1,post
4724,spr-event,0,other,0,post
3613,event-spr,100,trump,1,post
3613,event-spr,0,harris,0,post
3613,event-spr,0,other,0,post
4212,spr-event,100,trump,1,post
4212,spr-event,0,harris,0,post
4212,spr-event,0,other,0,post
4195,cloze-event,100,trump,1,post
4195,cloze-event,0,harris,0,post
4195,cloze-event,0,other,0,post
3853,event-maze,0,harris,0,post
3853,event-maze,97,trump,0.9797979797979798,post
3853,event-maze,2,other,0.020202020202020204,post
3796,spr-event,0,harris,0,post
3796,spr-event,100,trump,1,post
3796,spr-event,0,other,0,post
4698,event-spr,0,harris,0,post
4698,event-spr,100,trump,1,post
4698,event-spr,0,other,0,post
3506,spr-event,0,harris,0,post
3506,spr-event,91,trump,0.900990099009901,post
3506,spr-event,10,other,0.09900990099009901,post
3687,event-spr,0,harris,0,post
3687,event-spr,100,trump,1,post
3687,event-spr,0,other,0,post
3341,maze-event,0,harris,0,post
3341,maze-event,100,trump,0.6711409395973155,post
3341,maze-event,49,other,0.3288590604026846,post
3636,event-cloze,95,trump,0.5491329479768786,post
3636,event-cloze,75,harris,0.43352601156069365,post
3636,event-cloze,3,other,0.017341040462427744,post
3689,maze-event,100,trump,0.9900990099009901,post
3689,maze-event,1,harris,0.009900990099009901,post
3689,maze-event,0,other,0,post
4495,event-maze,100,trump,1,post
4495,event-maze,0,harris,0,post
4495,event-maze,0,other,0,post
3282,event-cloze,1,harris,0.009900990099009901,post
3282,event-cloze,100,trump,0.9900990099009901,post
3282,event-cloze,0,other,0,post
4204,spr-event,0,harris,0,post
4204,spr-event,100,trump,1,post
4204,spr-event,0,other,0,post
4820,event-spr,0,harris,0,post
4820,event-spr,100,trump,1,post
4820,event-spr,0,other,0,post
3446,event-cloze,100,trump,1,post
3446,event-cloze,0,harris,0,post
3446,event-cloze,0,other,0,post
4670,maze-event,96,trump,1,post
4670,maze-event,0,harris,0,post
4670,maze-event,0,other,0,post
4499,maze-event,100,trump,0.9433962264150944,post
4499,maze-event,3,harris,0.02830188679245283,post
4499,maze-event,3,other,0.02830188679245283,post
4652,spr-event,0,harris,0,post
4652,spr-event,100,trump,1,post
4652,spr-event,0,other,0,post
3981,cloze-event,0,harris,0,post
3981,cloze-event,100,trump,1,post
3981,cloze-event,0,other,0,post
4608,cloze-event,40,harris,0.40816326530612246,post
4608,cloze-event,58,trump,0.5918367346938775,post
4608,cloze-event,0,other,0,post
4674,cloze-event,100,trump,1,post
4674,cloze-event,0,harris,0,post
4674,cloze-event,0,other,0,post
4225,spr-event,100,trump,1,post
4225,spr-event,0,harris,0,post
4225,spr-event,0,other,0,post
3268,event-spr,2,harris,0.019230769230769232,post
3268,event-spr,100,trump,0.9615384615384616,post
3268,event-spr,2,other,0.019230769230769232,post
4770,event-maze,100,trump,0.9433962264150944,post
4770,event-maze,6,harris,0.05660377358490566,post
4770,event-maze,0,other,0,post
4488,cloze-event,100,trump,1,post
4488,cloze-event,0,harris,0,post
4488,cloze-event,0,other,0,post
4918,spr-event,100,trump,1,post
4918,spr-event,0,harris,0,post
4918,spr-event,0,other,0,post
4033,spr-event,100,trump,1,post
4033,spr-event,0,harris,0,post
4033,spr-event,0,other,0,post
4052,spr-event,0,harris,0,post
4052,spr-event,96,trump,0.96,post
4052,spr-event,4,other,0.04,post
3454,cloze-event,100,trump,1,post
3454,cloze-event,0,harris,0,post
3454,cloze-event,0,other,0,post
4127,maze-event,100,trump,1,post
4127,maze-event,0,harris,0,post
4127,maze-event,0,other,0,post
3320,spr-event,100,trump,1,post
3320,spr-event,0,harris,0,post
3320,spr-event,0,other,0,post
3326,event-spr,100,trump,0.8928571428571429,post
3326,event-spr,0,harris,0,post
3326,event-spr,12,other,0.10714285714285714,post
4411,event-spr,0,harris,0,post
4411,event-spr,100,trump,1,post
4411,event-spr,0,other,0,post
4819,event-spr,8,harris,0.07339449541284404,post
4819,event-spr,100,trump,0.9174311926605505,post
4819,event-spr,1,other,0.009174311926605505,post
3822,maze-event,0,harris,0,post
3822,maze-event,100,trump,1,post
3822,maze-event,0,other,0,post
4040,cloze-event,0,harris,0,post
4040,cloze-event,100,trump,1,post
4040,cloze-event,0,other,0,post
3921,spr-event,75,trump,0.7352941176470589,post
3921,spr-event,2,harris,0.0196078431372549,post
3921,spr-event,25,other,0.24509803921568626,post
3533,event-maze,5,harris,0.04424778761061947,post
3533,event-maze,100,trump,0.8849557522123894,post
3533,event-maze,8,other,0.07079646017699115,post
4630,spr-event,98,trump,0.98,post
4630,spr-event,0,harris,0,post
4630,spr-event,2,other,0.02,post
3901,event-cloze,100,trump,0.5714285714285714,post
3901,event-cloze,75,harris,0.42857142857142855,post
3901,event-cloze,0,other,0,post
3977,event-spr,0,harris,0,post
3977,event-spr,100,trump,1,post
3977,event-spr,0,other,0,post
3535,event-maze,0,harris,0,post
3535,event-maze,100,trump,1,post
3535,event-maze,0,other,0,post
3925,maze-event,0,harris,0,post
3925,maze-event,100,trump,1,post
3925,maze-event,0,other,0,post
3630,maze-event,49,harris,0.3356164383561644,post
3630,maze-event,64,trump,0.4383561643835616,post
3630,maze-event,33,other,0.22602739726027396,post
3936,maze-event,0,harris,0,post
3936,maze-event,100,trump,1,post
3936,maze-event,0,other,0,post
3382,cloze-event,20,harris,0.17699115044247787,post
3382,cloze-event,93,trump,0.8230088495575221,post
3382,cloze-event,0,other,0,post
4481,cloze-event,0,harris,0,post
4481,cloze-event,100,trump,1,post
4481,cloze-event,0,other,0,post
4301,cloze-event,0,harris,0,post
4301,cloze-event,100,trump,1,post
4301,cloze-event,0,other,0,post
3488,spr-event,100,trump,1,post
3488,spr-event,0,harris,0,post
3488,spr-event,0,other,0,post
3681,cloze-event,100,trump,1,post
3681,cloze-event,0,harris,0,post
3681,cloze-event,0,other,0,post
3598,cloze-event,34,harris,0.30357142857142855,post
3598,cloze-event,78,trump,0.6964285714285714,post
3598,cloze-event,0,other,0,post
4133,spr-event,100,trump,0.970873786407767,post
4133,spr-event,2,harris,0.019417475728155338,post
4133,spr-event,1,other,0.009708737864077669,post
4134,spr-event,0,trump,0,post
4134,spr-event,100,harris,1,post
4134,spr-event,0,other,0,post
4417,maze-event,0,harris,0,post
4417,maze-event,100,trump,1,post
4417,maze-event,0,other,0,post
4443,spr-event,75,trump,0.75,post
4443,spr-event,25,harris,0.25,post
4443,spr-event,0,other,0,post
3974,cloze-event,100,trump,1,post
3974,cloze-event,0,harris,0,post
3974,cloze-event,0,other,0,post
4007,cloze-event,100,trump,1,post
4007,cloze-event,0,harris,0,post
4007,cloze-event,0,other,0,post
4448,maze-event,0,harris,0,post
4448,maze-event,100,trump,1,post
4448,maze-event,0,other,0,post
4230,spr-event,76,trump,0.7378640776699029,post
4230,spr-event,1,harris,0.009708737864077669,post
4230,spr-event,26,other,0.2524271844660194,post
4279,maze-event,0,harris,0,post
4279,maze-event,100,trump,1,post
4279,maze-event,0,other,0,post
4927,cloze-event,100,trump,1,post
4927,cloze-event,0,harris,0,post
4927,cloze-event,0,other,0,post
4473,event-maze,0,harris,0,post
4473,event-maze,100,trump,1,post
4473,event-maze,0,other,0,post
3744,spr-event,100,trump,1,post
3744,spr-event,0,harris,0,post
3744,spr-event,0,other,0,post
3716,cloze-event,100,trump,1,post
3716,cloze-event,0,harris,0,post
3716,cloze-event,0,other,0,post
4091,cloze-event,100,trump,1,post
4091,cloze-event,0,harris,0,post
4091,cloze-event,0,other,0,post
4510,cloze-event,98,trump,0.98,post
4510,cloze-event,1,harris,0.01,post
4510,cloze-event,1,other,0.01,post
3302,cloze-event,100,trump,1,post
3302,cloze-event,0,harris,0,post
3302,cloze-event,0,other,0,post
3658,event-spr,100,trump,1,post
3658,event-spr,0,harris,0,post
3658,event-spr,0,other,0,post
4717,maze-event,100,trump,1,post
4717,maze-event,0,harris,0,post
4717,maze-event,0,other,0,post
3978,maze-event,92,trump,0.9387755102040817,post
3978,maze-event,0,harris,0,post
3978,maze-event,6,other,0.061224489795918366,post
4563,maze-event,0,harris,0,post
4563,maze-event,100,trump,1,post
4563,maze-event,0,other,0,post
4031,maze-event,0,harris,0,post
4031,maze-event,100,trump,1,post
4031,maze-event,0,other,0,post
4141,event-spr,0,harris,0,post
4141,event-spr,100,trump,1,post
4141,event-spr,0,other,0,post
4576,spr-event,100,trump,1,post
4576,spr-event,0,harris,0,post
4576,spr-event,0,other,0,post
4596,cloze-event,100,trump,1,post
4596,cloze-event,0,harris,0,post
4596,cloze-event,0,other,0,post
3358,spr-event,98,trump,0.9702970297029703,post
3358,spr-event,0,harris,0,post
3358,spr-event,3,other,0.0297029702970297,post
4172,spr-event,85,trump,0.5246913580246914,post
4172,spr-event,77,harris,0.47530864197530864,post
4172,spr-event,0,other,0,post
3357,cloze-event,0,harris,0,post
3357,cloze-event,100,trump,1,post
3357,cloze-event,0,other,0,post
4655,maze-event,100,trump,0.970873786407767,post
4655,maze-event,3,harris,0.02912621359223301,post
4655,maze-event,0,other,0,post
3539,spr-event,0,harris,0,post
3539,spr-event,100,trump,1,post
3539,spr-event,0,other,0,post
4890,event-spr,100,trump,1,post
4890,event-spr,0,harris,0,post
4890,event-spr,0,other,0,post
3567,cloze-event,100,trump,1,post
3567,cloze-event,0,harris,0,post
3567,cloze-event,0,other,0,post
4863,spr-event,1,harris,0.009900990099009901,post
4863,spr-event,100,trump,0.9900990099009901,post
4863,spr-event,0,other,0,post
4186,cloze-event,0,harris,0,post
4186,cloze-event,100,trump,1,post
4186,cloze-event,0,other,0,post
4777,spr-event,95,trump,0.8878504672897196,post
4777,spr-event,0,harris,0,post
4777,spr-event,12,other,0.11214953271028037,post
4842,maze-event,100,trump,1,post
4842,maze-event,0,harris,0,post
4842,maze-event,0,other,0,post
4137,event-maze,0,harris,0,post
4137,event-maze,100,trump,1,post
4137,event-maze,0,other,0,post
4396,event-spr,100,trump,1,post
4396,event-spr,0,harris,0,post
4396,event-spr,0,other,0,post
4032,spr-event,3,harris,0.03125,post
4032,spr-event,93,trump,0.96875,post
4032,spr-event,0,other,0,post
3862,cloze-event,100,trump,1,post
3862,cloze-event,0,harris,0,post
3862,cloze-event,0,other,0,post
4196,maze-event,100,trump,1,post
4196,maze-event,0,harris,0,post
4196,maze-event,0,other,0,post
3655,event-spr,100,trump,1,post
3655,event-spr,0,harris,0,post
3655,event-spr,0,other,0,post
4095,event-spr,85,trump,0.648854961832061,post
4095,event-spr,40,harris,0.3053435114503817,post
4095,event-spr,6,other,0.04580152671755725,post
3627,spr-event,100,trump,0.9803921568627451,post
3627,spr-event,1,harris,0.00980392156862745,post
3627,spr-event,1,other,0.00980392156862745,post
4613,maze-event,0,harris,0,post
4613,maze-event,100,trump,1,post
4613,maze-event,0,other,0,post
3754,cloze-event,100,trump,1,post
3754,cloze-event,0,harris,0,post
3754,cloze-event,0,other,0,post
3484,spr-event,100,trump,0.9174311926605505,post
3484,spr-event,3,harris,0.027522935779816515,post
3484,spr-event,6,other,0.05504587155963303,post
4653,maze-event,0,harris,0,post
4653,maze-event,100,trump,1,post
4653,maze-event,0,other,0,post
3406,spr-event,43,harris,0.43,post
3406,spr-event,57,trump,0.57,post
3406,spr-event,0,other,0,post
3349,cloze-event,0,harris,0,post
3349,cloze-event,100,trump,1,post
3349,cloze-event,0,other,0,post
4023,event-cloze,0,harris,0,post
4023,event-cloze,100,trump,1,post
4023,event-cloze,0,other,0,post
4771,spr-event,0,harris,0,post
4771,spr-event,100,trump,1,post
4771,spr-event,0,other,0,post
3671,maze-event,0,harris,0,post
3671,maze-event,100,trump,1,post
3671,maze-event,0,other,0,post
4112,cloze-event,100,trump,0.7633587786259542,post
4112,cloze-event,31,harris,0.2366412213740458,post
4112,cloze-event,0,other,0,post
3686,cloze-event,24,harris,0.1935483870967742,post
3686,cloze-event,100,trump,0.8064516129032258,post
3686,cloze-event,0,other,0,post
3646,maze-event,0,harris,0,post
3646,maze-event,100,trump,1,post
3646,maze-event,0,other,0,post
4245,event-cloze,25,trump,0.25,post
4245,event-cloze,75,harris,0.75,post
4245,event-cloze,0,other,0,post
4760,event-cloze,75,harris,0.4437869822485207,post
4760,event-cloze,94,trump,0.5562130177514792,post
4760,event-cloze,0,other,0,post
4415,event-spr,100,trump,1,post
4415,event-spr,0,harris,0,post
4415,event-spr,0,other,0,post
4292,maze-event,0,harris,0,post
4292,maze-event,100,trump,1,post
4292,maze-event,0,other,0,post
3546,cloze-event,0,harris,0,post
3546,cloze-event,100,trump,1,post
3546,cloze-event,0,other,0,post
3693,spr-event,100,trump,1,post
3693,spr-event,0,harris,0,post
3693,spr-event,0,other,0,post
3670,cloze-event,100,trump,1,post
3670,cloze-event,0,harris,0,post
3670,cloze-event,0,other,0,post
4621,spr-event,99,trump,0.9801980198019802,post
4621,spr-event,0,harris,0,post
4621,spr-event,2,other,0.019801980198019802,post
4809,cloze-event,9,harris,0.08256880733944955,post
4809,cloze-event,90,trump,0.8256880733944955,post
4809,cloze-event,10,other,0.09174311926605505,post
3823,event-maze,64,harris,0.3855421686746988,post
3823,event-maze,100,trump,0.6024096385542169,post
3823,event-maze,2,other,0.012048192771084338,post
4367,event-maze,0,harris,0,post
4367,event-maze,100,trump,1,post
4367,event-maze,0,other,0,post
3873,event-cloze,98,trump,1,post
3873,event-cloze,0,harris,0,post
3873,event-cloze,0,other,0,post
3707,cloze-event,0,harris,0,post
3707,cloze-event,100,trump,1,post
3707,cloze-event,0,other,0,post
3407,cloze-event,98,trump,0.9702970297029703,post
3407,cloze-event,0,harris,0,post
3407,cloze-event,3,other,0.0297029702970297,post
3369,event-spr,100,trump,1,post
3369,event-spr,0,harris,0,post
3369,event-spr,0,other,0,post
4894,maze-event,75,trump,0.75,post
4894,maze-event,0,harris,0,post
4894,maze-event,25,other,0.25,post
3777,event-spr,0,harris,0,post
3777,event-spr,100,trump,1,post
3777,event-spr,0,other,0,post
4567,cloze-event,100,trump,1,post
4567,cloze-event,0,harris,0,post
4567,cloze-event,0,other,0,post
3948,cloze-event,89,trump,0.8240740740740741,post
3948,cloze-event,16,harris,0.14814814814814814,post
3948,cloze-event,3,other,0.027777777777777776,post
4610,cloze-event,0,harris,0,post
4610,cloze-event,100,trump,1,post
4610,cloze-event,0,other,0,post
4654,event-cloze,49,harris,0.47572815533980584,post
4654,event-cloze,54,trump,0.5242718446601942,post
4654,event-cloze,0,other,0,post
4716,spr-event,100,trump,1,post
4716,spr-event,0,harris,0,post
4716,spr-event,0,other,0,post
3854,spr-event,100,trump,1,post
3854,spr-event,0,harris,0,post
3854,spr-event,0,other,0,post
4055,event-cloze,0,harris,0,post
4055,event-cloze,100,trump,1,post
4055,event-cloze,0,other,0,post
4336,maze-event,0,harris,0,post
4336,maze-event,100,trump,1,post
4336,maze-event,0,other,0,post
4699,spr-event,75,harris,0.42857142857142855,post
4699,spr-event,100,trump,0.5714285714285714,post
4699,spr-event,0,other,0,post
4742,cloze-event,0,harris,0,post
4742,cloze-event,100,trump,1,post
4742,cloze-event,0,other,0,post
4148,cloze-event,99,trump,0.9705882352941176,post
4148,cloze-event,2,harris,0.0196078431372549,post
4148,cloze-event,1,other,0.00980392156862745,post
3795,event-spr,0,harris,0,post
3795,event-spr,100,trump,1,post
3795,event-spr,0,other,0,post
4049,event-cloze,0,harris,0,post
4049,event-cloze,100,trump,1,post
4049,event-cloze,0,other,0,post
4104,event-spr,4,harris,0.037383177570093455,post
4104,event-spr,100,trump,0.9345794392523364,post
4104,event-spr,3,other,0.028037383177570093,post
3584,spr-event,100,harris,1,post
3584,spr-event,0,trump,0,post
3584,spr-event,0,other,0,post
3568,cloze-event,94,trump,0.9690721649484536,post
3568,cloze-event,3,harris,0.030927835051546393,post
3568,cloze-event,0,other,0,post
3842,spr-event,100,trump,1,post
3842,spr-event,0,harris,0,post
3842,spr-event,0,other,0,post
3879,event-cloze,0,harris,0,post
3879,event-cloze,100,trump,0.9900990099009901,post
3879,event-cloze,1,other,0.009900990099009901,post
4734,event-cloze,100,trump,1,post
4734,event-cloze,0,harris,0,post
4734,event-cloze,0,other,0,post
4586,spr-event,0,harris,0,post
4586,spr-event,100,trump,1,post
4586,spr-event,0,other,0,post
4612,event-spr,100,trump,1,post
4612,event-spr,0,harris,0,post
4612,event-spr,0,other,0,post
4761,cloze-event,0,harris,0,post
4761,cloze-event,100,trump,1,post
4761,cloze-event,0,other,0,post
3845,spr-event,100,trump,1,post
3845,spr-event,0,harris,0,post
3845,spr-event,0,other,0,post
3632,spr-event,100,trump,1,post
3632,spr-event,0,harris,0,post
3632,spr-event,0,other,0,post
4669,event-spr,100,trump,1,post
4669,event-spr,0,harris,0,post
4669,event-spr,0,other,0,post
4574,event-spr,0,harris,0,post
4574,event-spr,100,trump,1,post
4574,event-spr,0,other,0,post
3361,cloze-event,100,trump,0.9900990099009901,post
3361,cloze-event,1,harris,0.009900990099009901,post
3361,cloze-event,0,other,0,post
3718,event-spr,81,harris,0.42857142857142855,post
3718,event-spr,65,trump,0.3439153439153439,post
3718,event-spr,43,other,0.2275132275132275,post
4139,spr-event,97,trump,0.97,post
4139,spr-event,0,harris,0,post
4139,spr-event,3,other,0.03,post
3411,spr-event,0,harris,0,post
3411,spr-event,100,trump,1,post
3411,spr-event,0,other,0,post
4790,event-cloze,100,trump,0.9009009009009009,post
4790,event-cloze,0,harris,0,post
4790,event-cloze,11,other,0.0990990990990991,post
3421,spr-event,100,trump,1,post
3421,spr-event,0,harris,0,post
3421,spr-event,0,other,0,post
3565,cloze-event,24,harris,0.1935483870967742,post
3565,cloze-event,100,trump,0.8064516129032258,post
3565,cloze-event,0,other,0,post
3592,spr-event,100,trump,1,post
3592,spr-event,0,harris,0,post
3592,spr-event,0,other,0,post
4492,cloze-event,100,trump,1,post
4492,cloze-event,0,harris,0,post
4492,cloze-event,0,other,0,post
3473,maze-event,0,harris,0,post
3473,maze-event,92,trump,0.92,post
3473,maze-event,8,other,0.08,post
4833,cloze-event,0,harris,0,post
4833,cloze-event,100,trump,1,post
4833,cloze-event,0,other,0,post
3336,event-maze,0,harris,0,post
3336,event-maze,100,trump,1,post
3336,event-maze,0,other,0,post
4662,cloze-event,100,trump,1,post
4662,cloze-event,0,harris,0,post
4662,cloze-event,0,other,0,post
4063,spr-event,0,harris,0,post
4063,spr-event,50,trump,0.5,post
4063,spr-event,50,other,0.5,post
4255,cloze-event,100,trump,1,post
4255,cloze-event,0,harris,0,post
4255,cloze-event,0,other,0,post
3803,cloze-event,0,harris,0,post
3803,cloze-event,100,trump,1,post
3803,cloze-event,0,other,0,post
3354,cloze-event,0,harris,0,post
3354,cloze-event,100,trump,1,post
3354,cloze-event,0,other,0,post
3949,event-maze,100,trump,1,post
3949,event-maze,0,harris,0,post
3949,event-maze,0,other,0,post
3841,maze-event,0,trump,0,post
3841,maze-event,100,harris,1,post
3841,maze-event,0,other,0,post
3643,event-cloze,4,harris,0.038834951456310676,post
3643,event-cloze,93,trump,0.9029126213592233,post
3643,event-cloze,6,other,0.05825242718446602,post
3956,cloze-event,100,trump,1,post
3956,cloze-event,0,harris,0,post
3956,cloze-event,0,other,0,post
3333,maze-event,49,harris,0.48514851485148514,post
3333,maze-event,49,trump,0.48514851485148514,post
3333,maze-event,3,other,0.0297029702970297,post
3760,cloze-event,75,trump,0.6302521008403361,post
3760,cloze-event,44,harris,0.3697478991596639,post
3760,cloze-event,0,other,0,post
3695,maze-event,75,trump,0.7575757575757576,post
3695,maze-event,24,harris,0.24242424242424243,post
3695,maze-event,0,other,0,post
3807,event-cloze,100,trump,1,post
3807,event-cloze,0,harris,0,post
3807,event-cloze,0,other,0,post
4163,event-cloze,0,harris,0,post
4163,event-cloze,100,trump,0.9900990099009901,post
4163,event-cloze,1,other,0.009900990099009901,post
4929,event-cloze,0,harris,0,post
4929,event-cloze,100,trump,0.9900990099009901,post
4929,event-cloze,1,other,0.009900990099009901,post
3279,event-cloze,60,trump,0.5882352941176471,post
3279,event-cloze,41,harris,0.4019607843137255,post
3279,event-cloze,1,other,0.00980392156862745,post
4000,event-spr,3,harris,0.0234375,post
4000,event-spr,100,trump,0.78125,post
4000,event-spr,25,other,0.1953125,post
4707,spr-event,0,harris,0,post
4707,spr-event,100,trump,1,post
4707,spr-event,0,other,0,post
4539,spr-event,0,harris,0,post
4539,spr-event,100,trump,1,post
4539,spr-event,0,other,0,post
3804,cloze-event,49,trump,0.49,post
3804,cloze-event,51,harris,0.51,post
3804,cloze-event,0,other,0,post
4406,event-spr,74,harris,0.6016260162601627,post
4406,event-spr,49,trump,0.3983739837398374,post
4406,event-spr,0,other,0,post
3311,cloze-event,91,trump,0.9285714285714286,post
3311,cloze-event,4,harris,0.04081632653061224,post
3311,cloze-event,3,other,0.030612244897959183,post
4702,spr-event,0,harris,0,post
4702,spr-event,100,trump,1,post
4702,spr-event,0,other,0,post
3759,event-spr,49,trump,0.9607843137254902,post
3759,event-spr,0,harris,0,post
3759,event-spr,2,other,0.0392156862745098,post
3372,cloze-event,51,harris,0.504950495049505,post
3372,cloze-event,50,trump,0.49504950495049505,post
3372,cloze-event,0,other,0,post
3448,cloze-event,1,harris,0.009708737864077669,post
